label,family,source,closure_mode,success,failure_reason,steps,r_final,horizon_hit,regularity_ok,boundary_residual_qnorm,boundary_residual_qprime_norm,final_mass,integrated_abs_ricci,peak_qnorm,peak_imag_to_real_ratio,half_mass_radius,mass_90_radius,ricci_half_radius,ricci_90_radius,settling_radius,core_radius,soft_region_width,omega,theta,phi,rho,a0,b0,c0,d0,provisional,notes
coarse_67,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,0.0,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,0.0,0.0,0.0423400003322535,0.0,0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_68,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,0.0,3.141592653589793,-0.0423400003322535,0.0,-0.0,5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_69,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,3.141592653589793,-3.141592653589793,0.0423400003322535,-6.349982969620349e-34,-5.185154588279212e-18,5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_70,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,3.141592653589793,0.0,-0.0423400003322535,0.0,5.185154588279212e-18,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_71,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,3.141592653589793,3.141592653589793,0.0423400003322535,6.349982969620349e-34,-5.185154588279212e-18,-5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_72,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498153e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,-3.141592653589793,-3.141592653589793,-0.0423400003322535,5.1851545882792105e-18,-5.185154588279213e-18,-5.1851545882792105e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_73,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,-3.141592653589793,0.0,0.0423400003322535,-5.185154588279212e-18,5.185154588279212e-18,-6.349982969620349e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_74,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498158e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,-3.141592653589793,3.141592653589793,-0.0423400003322535,5.185154588279213e-18,-5.1851545882792105e-18,5.185154588279213e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_75,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,0.0,-3.141592653589793,0.0423400003322535,-5.185154588279212e-18,6.349982969620349e-34,5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_76,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,0.0,0.0,-0.0423400003322535,5.185154588279212e-18,-0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_77,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,0.0,3.141592653589793,0.0423400003322535,-5.185154588279212e-18,-6.349982969620349e-34,-5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_78,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498158e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,3.141592653589793,-3.141592653589793,-0.0423400003322535,5.185154588279213e-18,5.1851545882792105e-18,-5.185154588279213e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_79,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,3.141592653589793,0.0,0.0423400003322535,-5.185154588279212e-18,-5.185154588279212e-18,6.349982969620349e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_80,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498153e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,3.141592653589793,3.141592653589793,3.141592653589793,-0.0423400003322535,5.1851545882792105e-18,5.185154588279213e-18,5.1851545882792105e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
